timestamp,id,description,severity,lat,lng,type,hour,location,Length_of_Time(Hours),incidents_per_town_hour,incidents_per_type,day_of_week,is_weekend,morning_rush,evening_rush,rush,location_numerical
2025-05-07 01:45:02.362706-04:00,3529982009819911902,Road maintenance operations,3,41.53024,-71.46518,1,1,North Kingstown,1.0,30,657,Wednesday,False,0,0,0,19
2025-05-07 01:45:02.362940-04:00,587694525149631155,Road maintenance operations,3,41.53059,-71.46461,1,1,North Kingstown,0.25,30,657,Wednesday,False,0,0,0,19
2025-05-07 01:45:02.363011-04:00,3900006399268125815,Road maintenance operations,3,41.52913,-71.46578,1,1,North Kingstown,1.0,30,657,Wednesday,False,0,0,0,19
2025-05-07 01:45:02.363051-04:00,3592641510389039655,Road maintenance operations,3,41.53095,-71.46638,1,1,North Kingstown,1.0,30,657,Wednesday,False,0,0,0,19
2025-05-07 02:00:01.957176-04:00,587694525139681181,Road maintenance operations,3,41.53059,-71.46461,1,2,North Kingstown,0.75,36,657,Wednesday,False,0,0,0,19
2025-05-07 02:45:01.586704-04:00,3529982009806463794,Road maintenance operations,3,41.53024,-71.46518,1,2,North Kingstown,1.0,36,657,Wednesday,False,0,0,0,19
2025-05-07 02:45:01.586783-04:00,3592641510401252612,Road maintenance operations,3,41.53095,-71.46638,1,2,North Kingstown,1.0,36,657,Wednesday,False,0,0,0,19
2025-05-07 02:45:01.586858-04:00,3900006399272340674,Road maintenance operations,3,41.52913,-71.46578,1,2,North Kingstown,1.0,36,657,Wednesday,False,0,0,0,19
2025-05-07 02:45:01.586919-04:00,587694525138672768,Road maintenance operations,3,41.53059,-71.46461,1,2,North Kingstown,0.25,36,657,Wednesday,False,0,0,0,19
2025-05-07 03:00:02.167088-04:00,587694525136975268,Road maintenance operations,3,41.53059,-71.46461,1,3,North Kingstown,0.75,40,657,Wednesday,False,0,0,0,19
2025-05-07 03:45:01.880810-04:00,587694525135326472,Road maintenance operations,3,41.53059,-71.46461,1,3,North Kingstown,0.25,40,657,Wednesday,False,0,0,0,19
2025-05-07 03:45:01.880884-04:00,3900006399269684455,Road maintenance operations,3,41.52913,-71.46578,1,3,North Kingstown,1.0,40,657,Wednesday,False,0,0,0,19
2025-05-07 03:45:01.880936-04:00,3592641510390912749,Road maintenance operations,3,41.53095,-71.46638,1,3,North Kingstown,1.0,40,657,Wednesday,False,0,0,0,19
2025-05-07 03:45:01.881051-04:00,3529982009817499439,Road maintenance operations,3,41.53024,-71.46518,1,3,North Kingstown,1.0,40,657,Wednesday,False,0,0,0,19
2025-05-07 04:00:02.460385-04:00,587694525135249633,Road maintenance operations,3,41.53059,-71.46461,1,4,North Kingstown,0.75,36,657,Wednesday,False,0,0,0,19
2025-05-07 04:15:01.972101-04:00,4080996581441035852,Left lane closed,1,41.70353,-71.16002,1,4,Fall River,0.25,2,1,Wednesday,False,0,0,0,9
2025-05-07 04:15:01.972141-04:00,3575805123523959545,Road maintenance operations,1,41.78523,-70.73523,1,4,West Wareham,1.0,4,657,Wednesday,False,0,0,0,21
2025-05-07 04:15:01.972147-04:00,77600365911706745,Road maintenance operations,1,41.71363,-71.17822,1,4,Somerset,1.0,11,657,Wednesday,False,0,0,0,17
2025-05-07 04:15:01.972267-04:00,423944872029432277,Road maintenance operations,1,41.95469,-71.30911,1,4,Attleboro,1.0,3,657,Wednesday,False,0,0,0,8
2025-05-07 04:15:01.972284-04:00,1117682864077973742,Construction work,1,41.81669,-71.37605,1,4,East Providence,2.0,3,235,Wednesday,False,0,0,0,3
2025-05-07 04:30:02.570064-04:00,3077916443712249921,Road maintenance operations,1,41.71397,-71.17841,1,4,Somerset,0.75,11,657,Wednesday,False,0,0,0,17
2025-05-07 04:45:02.075764-04:00,587694525136935472,Road maintenance operations,3,41.53059,-71.46461,1,4,North Kingstown,0.25,36,657,Wednesday,False,0,0,0,19
2025-05-07 04:45:02.075809-04:00,3529982009820382062,Road maintenance operations,3,41.53024,-71.46518,1,4,North Kingstown,1.0,36,657,Wednesday,False,0,0,0,19
2025-05-07 04:45:02.075925-04:00,3592641510401795881,Road maintenance operations,3,41.53095,-71.46638,1,4,North Kingstown,1.0,36,657,Wednesday,False,0,0,0,19
2025-05-07 04:45:02.076059-04:00,3900006399277061700,Road maintenance operations,3,41.52913,-71.46578,1,4,North Kingstown,1.0,36,657,Wednesday,False,0,0,0,19
2025-05-07 05:00:01.694585-04:00,587694525137296014,Road maintenance operations,3,41.53059,-71.46461,1,5,North Kingstown,0.75,27,657,Wednesday,False,0,0,0,19
2025-05-07 05:15:02.220495-04:00,3936290720067729461,Construction work,1,41.37547,-71.95858,1,5,Mystic,0.75,1,235,Wednesday,False,0,0,0,11
2025-05-07 05:45:02.292058-04:00,3592641510390868538,Road maintenance operations,3,41.53095,-71.46638,1,5,North Kingstown,0.5,27,657,Wednesday,False,0,0,0,19
2025-05-07 05:45:02.292070-04:00,587694525142442149,Road maintenance operations,3,41.53059,-71.46461,1,5,North Kingstown,0.25,27,657,Wednesday,False,0,0,0,19
2025-05-07 05:45:02.292126-04:00,3900006399271720155,Road maintenance operations,3,41.52913,-71.46578,1,5,North Kingstown,0.5,27,657,Wednesday,False,0,0,0,19
2025-05-07 05:45:02.292232-04:00,3529982009814904548,Road maintenance operations,3,41.53024,-71.46518,1,5,North Kingstown,0.5,27,657,Wednesday,False,0,0,0,19
2025-05-07 06:00:01.867466-04:00,587694525142819556,Road maintenance operations,3,41.53059,-71.46461,1,6,North Kingstown,0.25,27,657,Wednesday,False,0,0,0,19
2025-05-07 06:15:02.386911-04:00,2007895776547864334,Road construction. Roadway reduced to two lanes,1,41.90603,-71.50895,1,6,Smithfield,1.5,2,39,Wednesday,False,0,0,0,1
2025-05-07 06:15:02.386963-04:00,1752304945154499486,Road construction. Roadway reduced to two lanes,1,41.90887,-71.51033,1,6,Smithfield,1.5,2,39,Wednesday,False,0,0,0,1
2025-05-07 06:15:02.386970-04:00,2067741089940969945,Long-term road construction,1,42.0,-71.55362,1,6,North Smithfield,4.75,2,26,Wednesday,False,0,0,0,0
2025-05-07 06:15:02.386992-04:00,1883626822443004911,Construction work,1,41.81639,-71.37521,1,6,East Providence,4.75,13,235,Wednesday,False,0,0,0,3
2025-05-07 06:15:02.386998-04:00,947196302873234170,Road maintenance operations,1,41.67551,-71.09575,1,6,Westport,3.75,1,657,Wednesday,False,0,0,0,5
2025-05-07 06:15:02.387025-04:00,3824177792666906000,Long-term road construction,1,41.99988,-71.55257,1,6,North Smithfield,4.75,2,26,Wednesday,False,0,0,0,0
2025-05-07 06:15:02.387031-04:00,4288171556802674597,Construction work,1,41.81669,-71.37605,1,6,East Providence,4.75,13,235,Wednesday,False,0,0,0,3
2025-05-07 06:15:02.387059-04:00,2268133347820604044,Road maintenance operations,3,41.52913,-71.46578,1,6,North Kingstown,0.25,27,657,Wednesday,False,0,0,0,19
2025-05-07 06:15:02.387109-04:00,574714445915622644,Road maintenance operations,3,41.53059,-71.46461,1,6,North Kingstown,0.25,27,657,Wednesday,False,0,0,0,19
2025-05-07 06:15:02.387115-04:00,3675559611341119186,Right lane closed,2,41.95643,-71.30369,1,6,Attleboro,1.25,8,52,Wednesday,False,0,0,0,8
2025-05-07 06:15:02.387136-04:00,2192921188645450557,Road maintenance operations,3,41.53024,-71.46518,1,6,North Kingstown,0.25,27,657,Wednesday,False,0,0,0,19
2025-05-07 06:15:02.387180-04:00,1464063037663124758,Road maintenance operations,1,41.68022,-71.1206,1,6,Fall River,4.75,8,657,Wednesday,False,0,0,0,9
2025-05-07 06:15:02.387191-04:00,3693101806715648095,Construction work,1,41.81619,-71.40007,1,6,Providence,4.75,11,235,Wednesday,False,0,0,0,6
2025-05-07 06:30:01.909568-04:00,574714445917352568,Road maintenance operations,3,41.53059,-71.46461,1,6,North Kingstown,0.75,27,657,Wednesday,False,0,0,0,19
2025-05-07 06:30:01.909671-04:00,2192921188635358853,Road maintenance operations,3,41.53024,-71.46518,1,6,North Kingstown,0.75,27,657,Wednesday,False,0,0,0,19
2025-05-07 06:30:01.909726-04:00,2268133347834915891,Road maintenance operations,3,41.52913,-71.46578,1,6,North Kingstown,0.75,27,657,Wednesday,False,0,0,0,19
2025-05-07 07:15:01.670043-04:00,574714445917160884,Road maintenance operations,3,41.53059,-71.46461,1,7,North Kingstown,0.25,40,657,Wednesday,False,0,0,0,19
2025-05-07 07:15:01.670085-04:00,1433296555188286468,Road construction,1,41.97095,-71.51173,1,7,North Smithfield,0.25,9,221,Wednesday,False,0,0,0,0
2025-05-07 07:15:01.670091-04:00,3764255101481700955,Road construction. Right lane closed,1,41.81051,-71.4047,1,7,Providence,9.0,13,46,Wednesday,False,0,0,0,6
2025-05-07 07:15:01.670108-04:00,4196906996035284067,Road construction,1,41.69708,-71.48475,1,7,Warwick,3.75,6,221,Wednesday,False,0,0,0,25
2025-05-07 07:15:01.670186-04:00,966323837422929996,Road construction. Right lane closed,1,41.81454,-71.40648,1,7,Providence,9.0,13,46,Wednesday,False,0,0,0,6
2025-05-07 07:15:01.670197-04:00,4400334079196161047,Road construction. Roadway reduced to two lanes,1,41.90308,-70.96526,1,7,Middleboro,13.0,5,39,Wednesday,False,0,0,0,10
2025-05-07 07:15:01.670213-04:00,2192921188638048314,Road maintenance operations,3,41.53024,-71.46518,1,7,North Kingstown,0.25,40,657,Wednesday,False,0,0,0,19
2025-05-07 07:15:01.670219-04:00,1935389014015255203,Road construction,1,41.57114,-71.18728,1,7,Tiverton,10.0,7,221,Wednesday,False,0,0,0,24
2025-05-07 07:15:01.670266-04:00,2268133347829890122,Road maintenance operations,3,41.52913,-71.46578,1,7,North Kingstown,0.25,40,657,Wednesday,False,0,0,0,19
2025-05-07 07:15:01.670327-04:00,1850100834468153538,Road construction on the shoulder,1,41.45056,-71.49564,1,7,Wakefield,3.75,3,16,Wednesday,False,0,0,0,23
2025-05-07 07:30:02.322197-04:00,2192921188643420325,Road maintenance operations,3,41.53024,-71.46518,1,7,North Kingstown,0.25,40,657,Wednesday,False,0,0,0,19
2025-05-07 07:30:02.322251-04:00,2268133347821265254,Road maintenance operations,3,41.52913,-71.46578,1,7,North Kingstown,0.25,40,657,Wednesday,False,0,0,0,19
2025-05-07 07:30:02.322257-04:00,1820421372325902259,Right lane closed,2,41.95643,-71.30369,1,7,Attleboro,3.5,8,52,Wednesday,False,0,0,0,8
2025-05-07 07:30:02.322267-04:00,379937794685299161,Road construction. Roadway reduced to one lane,1,41.73432,-71.2482,1,7,Warren,7.75,5,11,Wednesday,False,0,0,0,28
2025-05-07 07:30:02.322314-04:00,4415907951459785667,Road construction. Left lane closed,2,41.97095,-71.51173,1,7,North Smithfield,0.25,9,48,Wednesday,False,0,0,0,0
2025-05-07 07:30:02.322351-04:00,574714445926609006,Road maintenance operations,3,41.53059,-71.46461,1,7,North Kingstown,0.25,40,657,Wednesday,False,0,0,0,19
2025-05-07 07:45:01.940473-04:00,1128034453042273059,Road construction. Left lane closed,2,41.97095,-71.51173,1,7,North Smithfield,0.75,9,48,Wednesday,False,0,0,0,0
2025-05-07 07:45:01.940487-04:00,1080544939116623922,Road maintenance operations,3,41.53059,-71.46461,1,7,North Kingstown,0.25,40,657,Wednesday,False,0,0,0,19
2025-05-07 07:45:01.940498-04:00,4456194763386485654,Closed due to road construction,3,41.67971,-71.92427,1,7,Plainfield,2.5,5,21,Wednesday,False,0,0,0,52
2025-05-07 07:45:01.940659-04:00,595064642030519845,Road construction. Roadway reduced to two lanes,1,41.90887,-71.51033,1,7,Smithfield,1.25,2,39,Wednesday,False,0,0,0,1
2025-05-07 07:45:01.940680-04:00,3966304024954822922,Road construction. Roadway reduced to two lanes,1,41.90603,-71.50895,1,7,Smithfield,1.25,2,39,Wednesday,False,0,0,0,1
2025-05-07 08:00:02.536916-04:00,1809467781504471040,Closed due to road construction,3,41.67971,-71.92427,1,8,Plainfield,0.25,6,21,Wednesday,False,0,0,0,52
2025-05-07 08:00:02.536993-04:00,3995346064885341055,Right lane closed,2,41.67551,-71.09575,1,8,Westport,0.25,3,52,Wednesday,False,0,0,0,5
2025-05-07 08:00:02.537079-04:00,2438395519149936333,Accident. Shoulder blocked,2,41.85204,-71.40994,4,8,Providence,0.5,11,34,Wednesday,False,0,0,0,6
2025-05-07 08:15:02.065389-04:00,4031866159475628393,Accident. Shoulder blocked,2,41.82562,-71.42752,4,8,Providence,0.5,11,34,Wednesday,False,0,0,0,6
2025-05-07 08:15:02.065449-04:00,1384714613215335528,Road maintenance operations,3,41.52913,-71.46578,1,8,North Kingstown,0.5,43,657,Wednesday,False,0,0,0,19
2025-05-07 08:15:02.065491-04:00,3331844107068237422,Closed due to road construction,3,41.67971,-71.92427,1,8,Plainfield,2.0,6,21,Wednesday,False,0,0,0,52
2025-05-07 08:15:02.065513-04:00,2898352658166466445,Road maintenance operations,1,41.84833,-71.06223,1,8,Berkley,2.75,5,657,Wednesday,False,0,0,0,30
2025-05-07 08:15:02.065564-04:00,2035403464908862931,Road maintenance operations,1,41.87381,-71.05757,1,8,Taunton,2.75,6,657,Wednesday,False,0,0,0,22
2025-05-07 08:15:02.065576-04:00,2829396584940480723,Accident,2,41.67599,-71.09703,4,8,Westport,0.5,3,20,Wednesday,False,0,0,0,5
2025-05-07 08:15:02.065581-04:00,1381381883686641539,Road maintenance operations,3,41.53059,-71.46461,1,8,North Kingstown,0.5,43,657,Wednesday,False,0,0,0,19
2025-05-07 08:15:02.065598-04:00,1201628064343896058,Road construction. Right lane closed,1,41.35156,-71.7681,1,8,Westerly,2.75,3,46,Wednesday,False,0,0,0,29
2025-05-07 08:15:02.065632-04:00,3803870217815840470,Accident. Shoulder blocked,2,41.68504,-71.47721,4,8,Warwick,0.25,1,34,Wednesday,False,0,0,0,25
2025-05-07 08:15:02.065671-04:00,713889653388518318,Right lane closed,1,41.67551,-71.09575,1,8,Westport,0.5,3,52,Wednesday,False,0,0,0,5
2025-05-07 08:15:02.065687-04:00,3745794157041536742,Road maintenance operations,3,41.53024,-71.46518,1,8,North Kingstown,0.5,43,657,Wednesday,False,0,0,0,19
2025-05-07 08:30:01.634706-04:00,1520123221800212515,Disabled vehicle. Shoulder blocked,2,41.66339,-71.48802,4,8,East Greenwich,0.25,2,30,Wednesday,False,0,0,0,18
2025-05-07 08:30:01.634729-04:00,1128034453039436251,Road construction. Left lane closed,2,41.97095,-71.51173,1,8,North Smithfield,0.25,10,48,Wednesday,False,0,0,0,0
2025-05-07 08:45:02.155891-04:00,4458362542049048339,Road maintenance operations,3,41.53095,-71.46638,1,8,North Kingstown,1.0,43,657,Wednesday,False,0,0,0,19
2025-05-07 08:45:02.155937-04:00,3209824331295305658,Road maintenance operations,3,41.53059,-71.46461,1,8,North Kingstown,0.5,43,657,Wednesday,False,0,0,0,19
2025-05-07 08:45:02.156008-04:00,1128034453031468318,Road construction. Left lane closed,2,41.97095,-71.51173,1,8,North Smithfield,0.5,10,48,Wednesday,False,0,0,0,0
2025-05-07 08:45:02.156029-04:00,4294263718396396728,Road maintenance operations,3,41.53024,-71.46518,1,8,North Kingstown,0.5,43,657,Wednesday,False,0,0,0,19
2025-05-07 08:45:02.156087-04:00,954806287735334242,Road construction. Left lane closed,1,41.9248,-71.88482,1,8,Putnam,0.75,2,48,Wednesday,False,0,0,0,31
2025-05-07 08:45:02.156098-04:00,1740191084400322008,Road maintenance operations,3,41.52913,-71.46578,1,8,North Kingstown,0.5,43,657,Wednesday,False,0,0,0,19
2025-05-07 09:00:01.741046-04:00,1997305406011323433,Construction work,2,41.7497,-71.48367,1,9,Cranston,0.25,12,235,Wednesday,False,0,0,0,26
2025-05-07 09:00:01.741143-04:00,3966304024956425412,Road construction. Roadway reduced to two lanes,1,41.90603,-71.50895,1,9,Smithfield,2.0,7,39,Wednesday,False,0,0,0,1
2025-05-07 09:00:01.741206-04:00,595064642036049540,Road construction. Roadway reduced to two lanes,1,41.90887,-71.51033,1,9,Smithfield,2.0,7,39,Wednesday,False,0,0,0,1
2025-05-07 09:00:01.741211-04:00,3544952886467493191,Right lane closed,2,41.67551,-71.09575,1,9,Westport,0.25,4,52,Wednesday,False,0,0,0,5
2025-05-07 09:15:02.254733-04:00,622314246784018987,Road construction,1,41.53193,-71.27137,1,9,Middletown,5.75,3,221,Wednesday,False,0,0,0,32
2025-05-07 09:15:02.254782-04:00,1747260166317232148,Road maintenance operations,1,41.95282,-71.38093,1,9,North Attleboro,1.75,11,657,Wednesday,False,0,0,0,37
2025-05-07 09:15:02.254788-04:00,2741397088172081300,Road construction,1,41.71657,-71.46587,1,9,Warwick,1.75,6,221,Wednesday,False,0,0,0,25
2025-05-07 09:15:02.254794-04:00,1128034453036282014,Road construction. Left lane closed,1,41.97095,-71.51173,1,9,North Smithfield,0.25,8,48,Wednesday,False,0,0,0,0
2025-05-07 09:15:02.254817-04:00,1586746233506341696,Road construction,1,41.82145,-71.48222,1,9,Johnston,1.75,7,221,Wednesday,False,0,0,0,33
2025-05-07 09:15:02.254860-04:00,832756214597357236,Road construction,1,41.82164,-71.48282,1,9,Johnston,1.75,7,221,Wednesday,False,0,0,0,33
2025-05-07 09:15:02.254865-04:00,906030037158901293,Road maintenance operations,3,41.53024,-71.46518,1,9,North Kingstown,0.5,45,657,Wednesday,False,0,0,0,19
2025-05-07 09:15:02.254871-04:00,2424925024297315717,Road construction. Left lane closed,1,41.75527,-71.4626,1,9,Cranston,1.75,12,48,Wednesday,False,0,0,0,26
2025-05-07 09:15:02.254899-04:00,1714120816800064692,Bridge maintenance operations,1,41.98279,-71.40938,1,9,Cumberland,5.75,4,26,Wednesday,False,0,0,0,7
2025-05-07 09:15:02.254917-04:00,3982021710270855630,Road maintenance operations,3,41.52913,-71.46578,1,9,North Kingstown,0.5,45,657,Wednesday,False,0,0,0,19
2025-05-07 09:15:02.254945-04:00,1478848689934652055,Road maintenance operations,1,41.65684,-71.03292,1,9,North Dartmouth,1.75,4,657,Wednesday,False,0,0,0,46
2025-05-07 09:15:02.254951-04:00,1529273296670712648,Road construction,1,41.71869,-71.484,1,9,Warwick,1.75,6,221,Wednesday,False,0,0,0,25
2025-05-07 09:15:02.254990-04:00,3513708943811420539,Bridge maintenance operations,2,41.7497,-71.48367,1,9,Cranston,0.25,12,26,Wednesday,False,0,0,0,26
2025-05-07 09:15:02.255024-04:00,1845441305016556541,Road construction. Roadway reduced to three lanes,1,41.9668,-71.02532,1,9,Bridgewater,0.25,3,16,Wednesday,False,0,0,0,48
2025-05-07 09:15:02.255062-04:00,798537386664247488,Road construction on the shoulder,1,41.61825,-71.20574,1,9,Tiverton,5.75,2,16,Wednesday,False,0,0,0,24
2025-05-07 09:15:02.255079-04:00,1879037980325311321,Road maintenance operations,1,41.9609,-71.10155,1,9,Taunton,1.75,5,657,Wednesday,False,0,0,0,22
2025-05-07 09:15:02.255084-04:00,2022753054908535179,Road maintenance operations,3,41.53059,-71.46461,1,9,North Kingstown,0.25,45,657,Wednesday,False,0,0,0,19
2025-05-07 09:15:02.255090-04:00,3788986071318196956,Road maintenance operations,1,41.77601,-71.26918,1,9,Rehoboth,1.75,6,657,Wednesday,False,0,0,0,39
2025-05-07 09:15:02.255096-04:00,1458833414588817656,Road maintenance operations,1,41.978,-71.15429,1,9,Norton,1.75,5,657,Wednesday,False,0,0,0,36
2025-05-07 09:15:02.255102-04:00,2890805999666118921,Road construction,1,41.93026,-71.54002,1,9,Smithfield,1.75,7,221,Wednesday,False,0,0,0,1
2025-05-07 09:15:02.255135-04:00,1417328796006548335,Bridge maintenance operations,1,41.98315,-71.40956,1,9,Cumberland,5.75,4,26,Wednesday,False,0,0,0,7
2025-05-07 09:15:02.255153-04:00,260425477751995212,Road construction,1,41.84683,-71.50146,1,9,Johnston,1.75,7,221,Wednesday,False,0,0,0,33
2025-05-07 09:30:01.862261-04:00,302791431995370296,Road maintenance operations,3,41.53059,-71.46461,1,9,North Kingstown,0.25,45,657,Wednesday,False,0,0,0,19
2025-05-07 09:30:01.862312-04:00,2416680538930402446,Road construction. Left lane closed,1,41.9248,-71.88482,1,9,Putnam,0.75,3,48,Wednesday,False,0,0,0,31
2025-05-07 09:30:01.862326-04:00,1128034453030474719,Road construction. Left lane closed,1,41.97095,-71.51173,1,9,North Smithfield,1.0,8,48,Wednesday,False,0,0,0,0
2025-05-07 09:30:01.862394-04:00,4336196929608292502,Road construction. Roadway reduced to three lanes,1,42.00757,-71.32269,1,9,Plainville,5.75,3,16,Wednesday,False,0,0,0,51
2025-05-07 09:30:01.862410-04:00,4579088321715324980,Road construction. Roadway reduced to three lanes,1,41.96639,-71.33912,1,9,North Attleboro,1.5,11,16,Wednesday,False,0,0,0,37
2025-05-07 09:30:01.862426-04:00,609974483630649000,Disabled vehicle. Right lane blocked,2,41.65108,-71.57945,4,9,West Greenwich,0.25,2,8,Wednesday,False,0,0,0,44
2025-05-07 09:30:01.862481-04:00,3170532082456328795,Bridge maintenance operations,2,41.7497,-71.48367,1,9,Cranston,0.25,12,26,Wednesday,False,0,0,0,26
2025-05-07 09:30:01.862508-04:00,173046539829953244,Road construction. Roadway reduced to three lanes,1,41.9668,-71.02532,1,9,Bridgewater,1.5,3,16,Wednesday,False,0,0,0,48
2025-05-07 09:30:01.862626-04:00,4601951047830426717,Road construction. Roadway reduced to three lanes,1,41.96689,-71.33818,1,9,North Attleboro,1.5,11,16,Wednesday,False,0,0,0,37
2025-05-07 09:45:02.353921-04:00,3950284770924768218,Road maintenance operations,3,41.53059,-71.46461,1,9,North Kingstown,0.25,45,657,Wednesday,False,0,0,0,19
2025-05-07 09:45:02.353991-04:00,158150976023238622,Construction work,2,41.7497,-71.48367,1,9,Cranston,0.75,12,235,Wednesday,False,0,0,0,26
